Sample_TS
-0.5753783785945898
-0.5242978486526458
-0.44955040670453233
-0.46733234126580536
-0.5910773684505898
-0.7404834770090679
-0.8023209292516382
-0.8165765935984008
-0.8420158969081787
-0.867826810455954
-0.876165090653056
-0.843124126070876
-0.8260429476821993
-0.8226341730597061
-0.8747385144515049
-0.9543183019651066
-0.9933166807409152
-0.9978145911167455
-0.9748256754583737
-0.9645956451053413
-0.9775230552929818
-0.9927335003005642
-1.0051986816872103
-1.0336350391972877
-1.0306583305974133
-1.0020991581876741
-0.9706376473097972
-0.9402215256382082
-0.9426359002745828
-0.9423848009046873
-0.9600737828188184
-0.9839720095760555
-0.976621527813777
-0.9720522525647664
-0.9492072186685347
-0.9482637377798859
-0.9287794945445343
-0.8593583825283132
-0.842568503851485
-0.8008698201227404
-0.7133083764273673
-0.6709023049221458
-0.6272111948758398
-0.5317346013705431
-0.45078694037252054
-0.3990758270452665
-0.37477783077736077
-0.3834835439030672
-0.37639738464833133
-0.3275256796750494
-0.29161714746622613
-0.29542937804988356
-0.26334386530293435
-0.2005971821017269
-0.16253918879825424
-0.12709230437377092
0.004186036590001073
0.14022251907814776
0.21637308619354587
0.3197330138381847
0.32466854996496286
0.295381093214253
0.3208270080928544
0.3098081073863591
0.2937530845492111
0.35873382687342376
0.48752468317399733
0.6880934854433447
0.7585030670688002
0.6885106654185821
0.7311582795714906
0.7573300144790466
0.8397156315910197
0.836955942729014
0.7739568178090893
0.7625388287838647
0.6871110564038082
0.6456179824479473
0.619397091527941
0.6336197481182284
0.6867448856837973
0.7594998211741212
0.7710048324696035
0.7141591848115111
0.6288023086351787
0.5356471972242861
0.4958012353603558
0.4485173387101629
0.5097361985490622
0.6799494351067272
0.6819310424934866
0.7110757895328931
0.6655786994098494
0.5802428500258817
0.5588950860299706
0.48483819239289105
0.5371366734874177
0.5602131223100019
0.5423515283619336
0.5608485541791158
0.4562861724985156
0.4246916388594144
0.4355857512131294
0.383556952003904
0.35849470846763876
0.3230196046653131
0.32912927527492514
0.30491696894598397
0.24079344657232984
0.2658412849025825
0.36957768128655133
0.463708610168157
0.48316218974870734
0.5158315440928899
0.5256167561094967
0.5497386141734261
0.5954341114663473
0.6498473829893137
0.6820641353774103
0.7314034285294448
0.8773653204495242
0.8473340521886367
0.8384035457229296
0.9133511579259403
0.8818902080296603
0.8333463266772128
0.7802325790415716
0.6944867522853728
0.6432185239115398
0.5764401661469043
0.48630731303806884
0.44162959664283313
0.4518937066278922
0.43707053927291334
0.38465805870382325
0.3667442934672201
0.3983969588243259
0.41541522713389356
0.365022230226899
0.3910278745115847
0.42120848408765627
0.4026652974990514
0.451339927633749
0.531776854957681
0.5754559840398766
0.7141795404294649
0.8326588737824916
0.8418590621334997
0.8156459548331537
0.7543185550727346
0.8659371135452087
0.9831222823886687
1.0608115919724623
1.1168378258326328
1.0797911020333073
1.1576811929412376
1.2566553764768906
1.1074008130898707
1.0059038151716087
1.0169946216978243
1.1069051457786752
1.0683526872674294
0.8663614961234523
0.8230420063326721
0.8444676566128303
0.8142877182111696
0.7296081672082242
0.6718844431051937
0.6132136318032468
0.5911980993561575
0.4409696118113152
0.2671336061869015
0.12561685230240657
0.01369561320393181
-0.09321824004620417
-0.15169658657619176
-0.16653006196801826
-0.232777320423081
-0.2379927563142512
-0.2307249391973241
-0.23675613248850627
-0.13720725335915943
-0.038218776813813575
0.015511815166771692
-0.026544163751714495
-0.007771999801971848
0.04667954599273875
-0.006611004209370229
-0.1135068527551457
-0.13604559069933364
-0.007834982608337813
0.04160925607580818
0.1417815169892117
0.18588920595904398
0.22951682490958702
0.36716867604546366
0.4252964271087842
0.4950004641830105
0.5794539696548902
0.7414308543681496
0.8183570686993634
0.8877110131868544
0.9302507585926538
1.0574800625123908
1.177656946213449
1.1989141417340061
1.3036065308997455
1.4816677998262466
1.5942321632539862
1.5935559800788508
1.4741188908590335
1.2708048349862784
1.185576203210066
1.3031150709505286
1.501704660022433
1.6494630053496269
1.6062178356029404
1.469348243251703
1.4412422638322329
1.6469347815016164
1.8038579633216694
1.6218982729961204
1.2348478179394158
1.001097785653544
0.9382227779119885
0.9159591713886168
0.9028357882905294
0.9464148222277479
1.0487600042858432
1.13159214271409
1.1442413761522439
1.3754827989109484
1.4154288959899701
1.2974620794311105
1.1592516408874007
0.7009207203457799
0.4165888707578299
0.29437713650592584
0.02528923655144814
-0.2441222015251627
-0.4642502081957809
-0.6614209545981521
-0.8572466975337147
-0.9842411104447023
-1.1135252298496263
-1.1951880221736724
-1.2423826025395763
-1.2830407455458368
-1.3073021978696997
-1.323827213092445
-1.3275740692849778
-1.3534383261721248
-1.4048234390687353
-1.4704940485120426
-1.5539951574948903
-1.6477502086713487
-1.7253369688156777
-1.7940706379547062
-1.8445464597875085
-1.8775789595580885
-1.8986390101173618
-1.9161014656590583
-1.9307574104104437
-1.9384963518936913
-1.9452869339519006
-1.9523024095253956
-1.9581334125266237
-1.9612664947467033
-1.9659796417403257
-1.970246107137218
-1.9707676196719965
-1.9738365897095451
-1.9790622334622778
-1.983297544345471
-1.9855603036876877
-1.9883379639958592
-1.993133755599776
-1.995482765862554
-1.99722050653501
-1.999869241251122
-2.0041274922746273
-2.0074420921114995
-2.0094351795859433
-2.0117158703042115
-2.0139096088749215
-2.0146823610249953
