input_channel,filter,value#0,value#1,value#2,value#3,value#4,value#5,value#6,value#7,value#8,value#9,value#10,value#11,value#12,value#13,value#14,value#15,value#16,value#17,value#18,value#19,value#20,value#21,value#22,value#23,value#24,value#25,value#26,value#27,value#28,value#29,value#30,value#31,value#32,value#33,value#34,value#35,value#36,value#37,value#38,value#39,value#40,value#41,value#42,value#43,value#44,value#45,value#46,value#47,value#48,value#49,value#50,value#51,value#52,value#53,value#54,value#55,value#56,value#57,value#58,value#59,value#60,value#61,value#62,value#63,value#64,value#65,value#66,value#67,value#68,value#69,value#70,value#71,value#72,value#73,value#74,value#75,value#76,value#77,value#78,value#79,value#80,value#81,value#82,value#83,value#84,value#85,value#86,value#87,value#88
1.0,0.0,0.04647277668118477,0.041676115244627,0.04884319379925728,0.05976346880197525,0.06758196651935577,0.07318639755249023,0.07741296291351318,0.09172822535037994,0.12517672777175903,0.15455380082130432,0.16445155441761017,0.1584414839744568,0.14909468591213226,0.16641712188720703,0.19610820710659027,0.20165345072746277,0.2066941112279892,0.18593670427799225,0.21073496341705322,0.19083857536315918,0.14777113497257233,0.12036848068237305,0.10311323404312134,0.11235453188419342,0.11420518159866333,0.11871936172246933,0.13069811463356018,0.11155901849269867,0.08427637070417404,0.07336976379156113,0.06690668314695358,0.09186211228370667,0.12755510210990906,0.1653645783662796,0.1787678301334381,0.1803077906370163,0.1595604419708252,0.11328981071710587,0.06262970715761185,0.03798748925328255,0.05727599188685417,0.08990642428398132,0.13211552798748016,0.1719498187303543,0.20665790140628815,0.21643993258476257,0.20024636387825012,0.1806049346923828,0.13542313873767853,0.07733286172151566,0.04286239668726921,0.023396525532007217,0.015952778980135918,0.007982808165252209,0.03460986912250519,0.07135619968175888,0.12270333617925644,0.13305546343326569,0.14667636156082153,0.15738913416862488,0.21254366636276245,0.23740898072719574,0.2608770728111267,0.2727892994880676,0.25872689485549927,0.24466586112976074,0.20503896474838257,0.1879785656929016,0.16121648252010345,0.11495569348335266,0.09005341678857803,0.1110944002866745,0.16814959049224854,0.14911293983459473,0.0710873156785965,0.017680807039141655,0.0033498394768685102,0.000981462886556983,0.0010430829133838415,0.0020526477601379156,0.0006532796542160213,0.00021415519586298615,0.003424594644457102,0.0079733245074749,0.016446730121970177,0.02098693698644638,0.023052232339978218,0.023478906601667404,0.02368207462131977
1.0,1.0,2.2107794284820557,2.390162229537964,2.4732511043548584,2.538135528564453,2.594665288925171,2.5923144817352295,2.578291654586792,2.535460948944092,2.431760787963867,2.269850969314575,2.040095806121826,1.7579630613327026,1.4555301666259766,1.1312144994735718,0.8033751249313354,0.541631281375885,0.33459994196891785,0.13569453358650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01784238964319229,0.11450173705816269,0.25018203258514404,0.35509759187698364,0.43559694290161133,0.5099008679389954,0.45026060938835144,0.3248489201068878,0.1770637333393097,0.12128207087516785,0.06418506801128387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11875645816326141,0.49443721771240234,1.0415080785751343,1.6443241834640503,2.3886473178863525,3.108865261077881,3.60764217376709,3.9664433002471924,4.271161079406738,4.55584192276001,4.778933048248291,4.898348331451416,4.952278137207031,4.984436988830566,5.009237289428711
1.0,2.0,0.42242902517318726,0.44465652108192444,0.45354142785072327,0.4575607180595398,0.44850027561187744,0.4490557909011841,0.44854533672332764,0.43397727608680725,0.39439064264297485,0.3355783224105835,0.2715786397457123,0.23088696599006653,0.193828284740448,0.14110338687896729,0.06192461773753166,0.017634596675634384,0.026762166991829872,0.015179076232016087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006592470686882734,0.05145753175020218,0.10728388279676437,0.09600840508937836,0.05763973295688629,0.05070262402296066,0.058525845408439636,0.022076308727264404,0.0022982805967330933,0.011441352777183056,0.004031309857964516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03392914682626724,0.24224011600017548,0.4256611466407776,0.4750426411628723,0.5365120768547058,0.629955530166626,0.7275898456573486,0.7915616631507874,0.8229921460151672,0.8440813422203064,0.8623737096786499,0.8746578097343445,0.8817285895347595,0.8866533637046814,0.8906148672103882
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15967629849910736,0.4955351948738098,0.7350529432296753,0.9666940569877625,1.4445677995681763,1.8886821269989014,2.0199272632598877,2.0692343711853027,2.1744980812072754,2.213080883026123,2.1081154346466064,1.9981268644332886,2.012979507446289,1.9879273176193237,1.7993037700653076,1.7004284858703613,1.5873318910598755,1.3910255432128906,1.3580105304718018,1.5267199277877808,1.6962473392486572,1.9067378044128418,2.170657157897949,2.324192523956299,2.263575315475464,2.082703113555908,1.8639205694198608,1.702706217765808,1.6150909662246704,1.677471399307251,1.9246934652328491,2.1976583003997803,2.5310277938842773,2.8688933849334717,3.0718023777008057,3.056504011154175,2.9880220890045166,2.753577470779419,2.365618944168091,1.7344107627868652,1.052181363105774,0.6771904230117798,0.49569350481033325,0.2931828796863556,0.08631075918674469,0.22858020663261414,0.5846651792526245,1.109241247177124,1.6403672695159912,2.280968427658081,2.9961752891540527,3.5095930099487305,3.7737574577331543,4.082849502563477,4.439013957977295,4.484198570251465,4.078500747680664,3.719872236251831,3.800711154937744,3.8649539947509766,3.2056386470794678,1.8725594282150269,1.2385175228118896,1.0297508239746094,0.7446746230125427,0.12293779104948044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06394654512405396,0.2169511616230011,0.3260660767555237,0.6801853179931641,1.1644182205200195,1.448570728302002,1.8232101202011108,2.1106162071228027,2.175513982772827,2.1201701164245605,1.9704381227493286,1.9184560775756836,1.8610790967941284,1.7218316793441772,1.6880347728729248,1.6330504417419434,1.4328469038009644,1.2831249237060547,1.2310724258422852,1.1711037158966064,1.2541371583938599,1.5776888132095337,1.9117921590805054,2.1301162242889404,2.2448089122772217,2.181344509124756,1.9650514125823975,1.654703140258789,1.395443081855774,1.362726092338562,1.5235072374343872,1.8627921342849731,2.3316385746002197,2.7189583778381348,3.0063884258270264,3.1523356437683105,3.1231584548950195,2.8521840572357178,2.3773622512817383,1.8366162776947021,1.2954483032226562,0.7379789352416992,0.20777587592601776,0.0,0.004853902384638786,0.08612345159053802,0.3196134567260742,0.6186209321022034,1.1282159090042114,1.9200475215911865,2.7209482192993164,3.3610382080078125,3.941289186477661,4.41306209564209,4.544065475463867,4.464395046234131,4.40257453918457,4.28596305847168,4.047548294067383,3.48486590385437,2.889901876449585,2.5565383434295654,2.1614139080047607,1.0900660753250122,0.09788724780082703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05021974444389343,-0.19357894361019135,-0.22237597405910492,-0.3263680040836334,-0.5905754566192627,-0.6807872653007507,-0.7573981285095215,-0.9214328527450562,-1.0160770416259766,-0.9886663556098938,-0.9240462183952332,-0.9084497690200806,-0.9015487432479858,-0.7996328473091125,-0.7351365685462952,-0.7356266379356384,-0.6610888838768005,-0.594131588935852,-0.6593524217605591,-0.6725391149520874,-0.657389223575592,-0.7675589323043823,-0.881780743598938,-0.9460958242416382,-0.9579641819000244,-0.9341818690299988,-0.9142578840255737,-0.8409329652786255,-0.7606613039970398,-0.7655602097511292,-0.8059250116348267,-0.9165909886360168,-1.1033704280853271,-1.2599848508834839,-1.3700882196426392,-1.4133665561676025,-1.3860589265823364,-1.284999966621399,-1.0552502870559692,-0.7577912211418152,-0.6255252957344055,-0.48404619097709656,-0.16807928681373596,0.0,-0.005218253470957279,-0.08113311976194382,-0.29375144839286804,-0.44402068853378296,-0.6086602807044983,-0.9648388624191284,-1.2866907119750977,-1.4996615648269653,-1.7906506061553955,-2.084484100341797,-2.1643617153167725,-2.028815269470215,-1.8946847915649414,-1.9961612224578857,-2.08642578125,-1.6691545248031616,-1.0687869787216187,-0.8683478236198425,-1.0752805471420288,-0.7922526597976685,-0.10833603888750076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13926707208156586,0.4321505129337311,0.5559711456298828,0.8766909837722778,1.2168270349502563,1.4364798069000244,1.4990777969360352,1.4569343328475952,1.4602388143539429,1.4477108716964722,1.2864766120910645,1.3223745822906494,1.307979941368103,1.2362120151519775,1.146188497543335,1.059065341949463,0.9129800200462341,0.7719839811325073,0.8660197854042053,1.0215585231781006,1.2169338464736938,1.4593212604522705,1.6135212182998657,1.6639610528945923,1.5087064504623413,1.2560137510299683,1.0557937622070312,0.9447171688079834,0.9607895612716675,1.1760098934173584,1.4326953887939453,1.6800310611724854,1.9806687831878662,2.147171974182129,2.209866523742676,2.1224043369293213,1.9357374906539917,1.6811200380325317,1.3064087629318237,0.7199308276176453,0.31239405274391174,0.18774016201496124,0.09000730514526367,0.0370439849793911,0.0,0.17563162744045258,0.5187219381332397,0.9663044214248657,1.4607445001602173,1.9683436155319214,2.5138964653015137,2.709977388381958,2.792891025543213,3.008148193359375,3.156877040863037,3.1053307056427,2.62402081489563,2.3689990043640137,2.576310873031616,2.4864208698272705,1.8681637048721313,0.7018453478813171,0.45736318826675415,0.22890470921993256,0.14372964203357697,0.01966411992907524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,7.0,-0.7492523193359375,-0.9530209898948669,-1.0397906303405762,-1.057332992553711,-1.1692034006118774,-1.2146730422973633,-1.2014039754867554,-1.2422939538955688,-1.2839648723602295,-1.3348089456558228,-1.41632878780365,-1.3452590703964233,-1.1673901081085205,-1.0641582012176514,-1.0006002187728882,-0.9970691204071045,-0.7932446002960205,-0.6747050881385803,-0.6635742783546448,-0.3190552294254303,-0.2691657245159149,-0.1890283226966858,0.0,0.0,0.00785980373620987,-0.03175945580005646,-0.03923380374908447,-0.016761116683483124,-0.04208257421851158,0.0,0.0040787598118186,0.007881149649620056,-0.09620595723390579,-0.21067357063293457,-0.2196495682001114,-0.27823594212532043,-0.19990657269954681,-0.08232145011425018,-0.05963229015469551,0.0,0.0,0.008750153705477715,-0.007486106362193823,-0.1320030838251114,-0.2559525966644287,-0.22755715250968933,-0.2010345309972763,-0.13007783889770508,0.0,0.0,0.0,0.0,0.0,0.008922802284359932,0.009974091313779354,-0.1791316419839859,-0.41762828826904297,-0.535631537437439,-0.5907154679298401,-0.6469011306762695,-0.7135959267616272,-0.6775467395782471,-0.7746841907501221,-0.6290249228477478,-0.4538388252258301,-0.2763351798057556,-0.11390512436628342,-0.056812919676303864,0.0,0.0,0.0,0.0036786680575460196,-0.014864555560052395,-0.01836281642317772,-0.00784479919821024,-0.01969614252448082,0.04641960561275482,-0.11005668342113495,-0.4666079878807068,-0.736773669719696,-0.9805029034614563,-1.1560497283935547,-1.342779278755188,-1.4840352535247803,-1.7230247259140015,-1.8985800743103027,-1.9645607471466064,-1.9913097620010376,-2.0062503814697266
1.0,8.0,1.2614076137542725,1.327850341796875,1.3884280920028687,1.4431966543197632,1.4602420330047607,1.4720971584320068,1.4665791988372803,1.4400320053100586,1.3922171592712402,1.3145846128463745,1.1795530319213867,1.024954080581665,0.8453640937805176,0.6701496839523315,0.472214013338089,0.3241528570652008,0.21657131612300873,0.07009366899728775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006218763068318367,0.042081668972969055,0.13004063069820404,0.17700007557868958,0.2424653023481369,0.28579169511795044,0.2805643081665039,0.1674969494342804,0.10195866972208023,0.08072914928197861,0.023620815947651863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031886160373687744,0.23498527705669403,0.49576014280319214,0.8110523819923401,1.3088643550872803,1.726212501525879,2.0147600173950195,2.2115912437438965,2.3964760303497314,2.5798497200012207,2.7115235328674316,2.7803173065185547,2.8132431507110596,2.831892251968384,2.8463239669799805
1.0,9.0,2.2543272972106934,2.3594090938568115,2.4420101642608643,2.4742624759674072,2.463534116744995,2.430490016937256,2.3958215713500977,2.343909502029419,2.215623140335083,1.9698585271835327,1.640366554260254,1.317246437072754,1.0655030012130737,0.8387021422386169,0.5528059601783752,0.24719040095806122,0.05133894830942154,0.00030882906867191195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050292227417230606,0.21655230224132538,0.46975210309028625,0.6376070976257324,0.6032597422599792,0.4730226695537567,0.3513609766960144,0.24857181310653687,0.13129092752933502,0.03459747135639191,0.00020944733114447445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01318358164280653,0.2000691145658493,0.7747926712036133,1.6984219551086426,2.5591957569122314,3.052608013153076,3.3723599910736084,3.711151361465454,4.080774307250977,4.37082576751709,4.528097629547119,4.5972113609313965,4.632694721221924,4.657811641693115,4.679710865020752,4.700064659118652
2.0,0.0,0.06984860450029373,0.06880004703998566,0.07605766505002975,0.09816587716341019,0.0855562761425972,0.09470939636230469,0.13987039029598236,0.16205523908138275,0.1987472027540207,0.21716386079788208,0.19440171122550964,0.21499651670455933,0.2478896826505661,0.2793588638305664,0.2646655738353729,0.20147378742694855,0.3664306700229645,0.27708688378334045,0.23297053575515747,0.22002582252025604,0.18986527621746063,0.20477180182933807,0.11672437191009521,0.15057674050331116,0.21612907946109772,0.13924965262413025,0.14422109723091125,0.16066882014274597,0.09089089184999466,0.10207226872444153,0.13172714412212372,0.182037815451622,0.1820358783006668,0.2309587001800537,0.2611722946166992,0.23281313478946686,0.15114982426166534,0.10052270442247391,0.1144288033246994,0.08907081931829453,0.09309518337249756,0.15287292003631592,0.2514475882053375,0.248549222946167,0.25294020771980286,0.32330670952796936,0.2602623403072357,0.17480656504631042,0.1487150639295578,0.10088614374399185,0.0612262599170208,0.011312274262309074,0.019527548924088478,0.028129640966653824,0.13051185011863708,0.12441559135913849,0.14925555884838104,0.16296330094337463,0.28285160660743713,0.24180804193019867,0.3169613182544708,0.33794066309928894,0.36400485038757324,0.4039095640182495,0.28753650188446045,0.31309595704078674,0.32035964727401733,0.2466636747121811,0.11364755779504776,0.12403864413499832,0.2897736728191376,0.19433027505874634,0.10209741443395615,0.13619592785835266,0.10641273856163025,0.025021735578775406,0.0009863015729933977,0.0045990110374987125,-0.0010554587934166193,0.0018535552080720663,0.0013420522445812821,0.00018451886717230082,0.015957046300172806,0.01674882136285305,0.023761054500937462,0.02946937084197998,0.0324113555252552,0.03299028053879738,0.033098842948675156
2.0,1.0,1.921220064163208,2.0712430477142334,2.1578919887542725,2.1788580417633057,2.2148146629333496,2.203024387359619,2.1803693771362305,2.153350353240967,2.0547800064086914,1.8719611167907715,1.6275032758712769,1.3596553802490234,1.1252753734588623,0.8896312713623047,0.6006151437759399,0.3260613977909088,0.16459383070468903,0.10193784534931183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014384271577000618,0.10503507405519485,0.28387030959129333,0.42744481563568115,0.39464452862739563,0.39354458451271057,0.31058764457702637,0.25697603821754456,0.11843397468328476,0.050068601965904236,0.0482177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0957397073507309,0.4833069145679474,1.1957021951675415,1.8127361536026,2.2925970554351807,2.773134469985962,3.175903797149658,3.522078514099121,3.78544545173645,3.969778060913086,4.108910083770752,4.190276622772217,4.229597091674805,4.254856586456299,4.275937557220459
2.0,2.0,-0.8211929202079773,-0.872456431388855,-0.8793951869010925,-0.8869872093200684,-0.871078372001648,-0.8766868710517883,-0.8753805756568909,-0.8353294730186462,-0.7483161091804504,-0.6283082365989685,-0.5202462077140808,-0.4493606388568878,-0.38163143396377563,-0.2554590702056885,-0.1092785969376564,-0.043170202523469925,-0.06973554193973541,-0.04088602215051651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02861139364540577,-0.12669223546981812,-0.2118559330701828,-0.16421230137348175,-0.08591827750205994,-0.0991327092051506,-0.10815659910440445,-0.04450412094593048,-0.004369562957435846,-0.030193936079740524,-0.010858646593987942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1472528725862503,-0.5539831519126892,-0.8725600242614746,-0.9010918736457825,-1.0243669748306274,-1.2373042106628418,-1.4372310638427734,-1.5489048957824707,-1.596374750137329,-1.6368950605392456,-1.6782666444778442,-1.7071094512939453,-1.7225614786148071,-1.7327457666397095,-1.7403738498687744
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09495419263839722,0.19609619677066803,0.09189463406801224,-0.00935065932571888,0.07325384020805359,0.06950786709785461,-0.1190512478351593,-0.2095700353384018,-0.1083555668592453,-0.01387786865234375,-0.03689787909388542,-0.033826544880867004,0.03601579740643501,0.01957182213664055,-0.09489568322896957,-0.07940508425235748,-0.046974312514066696,-0.05048735812306404,0.05644375458359718,0.1844262182712555,0.1506124585866928,0.06399806588888168,-0.006130299996584654,-0.10262635350227356,-0.21582643687725067,-0.23068365454673767,-0.1288762390613556,0.027389364317059517,0.13248063623905182,0.18929998576641083,0.19731704890727997,0.09300030767917633,0.014836451038718224,-0.04313819855451584,-0.11741092801094055,-0.20830760896205902,-0.1781749725341797,-0.15471011400222778,-0.15275564789772034,-0.2260832041501999,-0.19543857872486115,0.07857350260019302,0.2655338943004608,0.19702373445034027,0.009390062652528286,0.06630934029817581,0.18285007774829865,0.248300701379776,0.1674991250038147,0.09264219552278519,0.05738738924264908,-0.09140521287918091,-0.24188148975372314,-0.14651674032211304,0.0186692476272583,-0.05449466407299042,-0.3326490521430969,-0.30310842394828796,0.1220070868730545,0.25874099135398865,-0.226132333278656,-0.813057005405426,-0.3408331573009491,0.3320528566837311,0.48595067858695984,0.08809514343738556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022129982709884644,0.07327107340097427,0.09307939559221268,0.23368069529533386,0.5217753648757935,0.6744970083236694,0.8957321643829346,1.0757393836975098,1.1121958494186401,1.1092108488082886,1.0145490169525146,0.975053071975708,0.9637154340744019,0.8917193412780762,0.8718200325965881,0.8731140494346619,0.7714340686798096,0.6603664755821228,0.6060374975204468,0.5561577677726746,0.5633803606033325,0.7296761274337769,0.9303127527236938,1.0793572664260864,1.184632420539856,1.1738446950912476,1.0576438903808594,0.8750740885734558,0.6868995428085327,0.6321147084236145,0.6947281956672668,0.846171498298645,1.1087011098861694,1.328530192375183,1.5238592624664307,1.6230977773666382,1.6520273685455322,1.5500319004058838,1.3464800119400024,1.0609849691390991,0.7460622787475586,0.44226646423339844,0.13021500408649445,0.0,-0.0016797903226688504,-0.018544042482972145,0.06661798804998398,0.18163976073265076,0.4098365306854248,0.8010915517807007,1.2607498168945312,1.6251953840255737,1.9341795444488525,2.193723678588867,2.3209638595581055,2.3103017807006836,2.325892448425293,2.1955645084381104,2.1001861095428467,1.8643940687179565,1.676238775253296,1.430375337600708,1.2512867450714111,0.6736226081848145,0.061346814036369324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10462010651826859,0.03207653760910034,0.17615078389644623,0.37244755029678345,0.24481944739818573,0.25304946303367615,0.26639291644096375,0.08101901412010193,-0.08525419235229492,-0.136249378323555,-0.10247846692800522,-0.0868445560336113,-0.13914403319358826,-0.07882840931415558,-0.033254120498895645,-0.1403236985206604,-0.18090854585170746,-0.08412598818540573,-0.10759669542312622,-0.030122537165880203,0.19474680721759796,0.23876670002937317,0.2012353241443634,0.10841928422451019,-0.035479605197906494,-0.1617717444896698,-0.29464665055274963,-0.29839441180229187,-0.12942810356616974,0.015843002125620842,0.19071389734745026,0.31907063722610474,0.29789236187934875,0.23369109630584717,0.11915913224220276,-0.029166627675294876,-0.17642590403556824,-0.3414388597011566,-0.48893967270851135,-0.43770477175712585,-0.4787479341030121,-0.5327775478363037,-0.22463679313659668,0.0,0.010870908387005329,0.13044989109039307,0.13110768795013428,0.2822531759738922,0.5649654865264893,0.5955408215522766,0.48748043179512024,0.47668421268463135,0.31454795598983765,0.0675494596362114,-0.08424357324838638,-0.09968959540128708,-0.10684502124786377,-0.2272280901670456,-0.5669624209403992,-0.4447353780269623,-0.2678676247596741,-0.25190237164497375,-0.8806744813919067,-0.985266387462616,-0.14479036629199982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13019828498363495,0.45134517550468445,0.6921308636665344,1.1059881448745728,1.5914703607559204,1.9728580713272095,2.1875159740448,2.2354471683502197,2.2357425689697266,2.1969852447509766,2.0188541412353516,1.9909082651138306,1.963100552558899,1.8803126811981201,1.7794595956802368,1.661860704421997,1.4694958925247192,1.2619322538375854,1.269364356994629,1.409253716468811,1.6534578800201416,2.0006895065307617,2.292039632797241,2.4541680812835693,2.3702566623687744,2.089484453201294,1.7724319696426392,1.5204676389694214,1.4271509647369385,1.6033974885940552,1.929382085800171,2.3095293045043945,2.7596118450164795,3.0908374786376953,3.27193284034729,3.2551162242889404,3.0578532218933105,2.72348952293396,2.2271533012390137,1.4781447649002075,0.8066132664680481,0.4155046045780182,0.15759576857089996,0.03747556358575821,0.0,0.16419486701488495,0.5446391105651855,1.1118220090866089,1.812108039855957,2.5783236026763916,3.392472505569458,3.8860843181610107,4.153338432312012,4.442473888397217,4.647092342376709,4.657238006591797,4.227319240570068,3.827460527420044,3.827200174331665,3.6959822177886963,3.103001832962036,1.849719524383545,1.120783805847168,0.5236658453941345,0.18072561919689178,0.019893215969204903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,7.0,-0.6567142009735107,-0.5878229141235352,-0.5654255747795105,-0.6717838048934937,-0.7028008103370667,-0.7103101015090942,-0.6991457939147949,-0.673773467540741,-0.7326571941375732,-0.8296287655830383,-0.8236280083656311,-0.7049081921577454,-0.5543650388717651,-0.4339637756347656,-0.5156363248825073,-0.5987095832824707,-0.3928837180137634,-0.2482685148715973,-0.10317114740610123,-0.2695239186286926,-0.07247684895992279,0.12554016709327698,0.0,0.0,0.0018379493849352002,-0.029489045962691307,-0.023752763867378235,-0.044800642877817154,0.027948474511504173,0.0,0.0009537838632240891,-0.009606082923710346,-0.0984470471739769,-0.1790931224822998,-0.23108629882335663,-0.11701354384422302,-0.015662891790270805,-0.024585247039794922,0.039603836834430695,0.0,0.0,0.0020461503881961107,-0.026312127709388733,-0.1253310889005661,-0.22525444626808167,-0.2011696696281433,-0.03937356173992157,0.08638913184404373,0.0,0.0,0.0,0.0,0.0,0.0020865225233137608,-0.022713826969265938,-0.1876406967639923,-0.37371939420700073,-0.5261561274528503,-0.32321810722351074,-0.30684491991996765,-0.3628215491771698,-0.5678515434265137,-0.38629400730133057,-0.23788580298423767,-0.1234741285443306,-0.005037620197981596,0.00013779221626464278,0.03773139789700508,0.0,0.0,0.0,0.0008602257003076375,-0.013801923021674156,-0.011117138899862766,-0.020968295633792877,0.013080880045890808,0.010854835622012615,-0.15603503584861755,-0.4127889573574066,-0.777330756187439,-0.7386406660079956,-0.6773020625114441,-0.7647947072982788,-1.0548083782196045,-1.153122067451477,-1.133583903312683,-1.1256537437438965,-1.126733660697937,-1.1291276216506958
2.0,8.0,1.5511929988861084,1.6514379978179932,1.690783143043518,1.741121530532837,1.7426798343658447,1.74674391746521,1.731818675994873,1.6832191944122314,1.586114764213562,1.4377179145812988,1.256693720817566,1.0644577741622925,0.8786100745201111,0.6524797081947327,0.4352242350578308,0.26379239559173584,0.16689077019691467,0.06692708283662796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03358837217092514,0.12546199560165405,0.2320280373096466,0.275105744600296,0.27753087878227234,0.2980341613292694,0.2515013515949249,0.16736751794815063,0.07753712683916092,0.06363736093044281,0.022553712129592896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17222142219543457,0.5395113825798035,1.0234038829803467,1.369412899017334,1.8358972072601318,2.256476879119873,2.582958936691284,2.820371627807617,3.005152940750122,3.166963815689087,3.281784772872925,3.345470905303955,3.3777239322662354,3.3983120918273926,3.4142653942108154
2.0,9.0,2.6091694831848145,2.723743200302124,2.829286813735962,2.924018383026123,2.9722020626068115,2.9802937507629395,2.9353034496307373,2.8477864265441895,2.743051290512085,2.584026575088501,2.346967935562134,2.0112149715423584,1.6079126596450806,1.2060739994049072,0.9552842974662781,0.7169367074966431,0.3861812651157379,0.09420326352119446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10522432625293732,0.15807312726974487,0.24368147552013397,0.42784902453422546,0.6923266649246216,0.7330715656280518,0.574517548084259,0.3934454321861267,0.30326107144355774,0.19464389979839325,0.06388849020004272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02758345752954483,0.34126242995262146,0.5867037177085876,1.0068106651306152,1.857744574546814,3.0032572746276855,3.743969678878784,4.148748874664307,4.473446369171143,4.868619441986084,5.23753547668457,5.458771228790283,5.555883884429932,5.602762699127197,5.634263515472412,5.660414695739746
